date,frame,sell_amount,buy_amount,contracted_amount,tokyo_price
2025/2/10,19,26210250,27219600,19883600,20.52
2025/2/10,20,28616100,26677200,20255300,15.39
2025/2/10,21,30773800,26648150,21104150,14.45
2025/2/10,22,32360150,26891200,21392250,13.11
2025/2/10,23,33016850,27146850,21409300,13.09
2025/2/10,24,33594150,27122550,21413900,12.01
2025/2/10,25,34549350,27771800,21308250,11.81
2025/2/10,26,34479750,27929100,21249200,11.96
2025/2/10,27,33424400,28057650,21062350,13.04
2025/2/10,28,32567100,27362200,20783950,13.1
2025/2/10,29,32008250,25827750,20324550,13.72
2025/2/10,30,30957400,25155050,19635850,14.19
2025/2/10,31,29333250,23038000,18741050,13.09
2025/2/10,32,27127850,23273750,18078100,14.79
2025/2/10,33,24548950,22850350,17181200,15.43
2025/2/10,34,22713350,23440850,17131850,17.59
2025/2/10,35,22170050,23653400,17180150,19.59
2025/2/10,36,22260350,24218100,17349700,19.85
2025/2/10,37,22671050,24145450,17264550,19.04
2025/2/10,38,22932250,24201150,17248150,19.04
2025/2/10,39,22833350,24118700,17275550,19.48
2025/2/10,40,23063350,23654300,17139250,18
2025/2/10,41,22705150,23366250,16758950,17.59
2025/2/10,42,22884450,22966000,16534450,17.59
2025/2/10,43,23110400,22696100,16105400,17.59
2025/2/10,44,24182200,22135950,16038400,15.51
2025/2/10,45,23337800,21749100,15635600,16.16
2025/2/10,46,23085000,21142150,15540100,15.34
2025/2/10,47,22768650,20766350,15326550,15.29
2025/2/10,48,22430100,19710250,15234150,13.82
2025/2/11,1,21746450,19940300,14965700,14.74
2025/2/11,2,22979600,20422600,15059250,14.74
2025/2/11,3,22782550,20955000,14683500,14.83
2025/2/11,4,22821750,20865800,14663700,14.75
2025/2/11,5,22845500,20909050,14759350,14.76
2025/2/11,6,22887200,20827800,14757450,14.95
2025/2/11,7,22863050,20616000,15065150,14.86
2025/2/11,8,23115300,20483050,15177300,14.54
2025/2/11,9,23323500,20389800,15064150,13.82
2025/2/11,10,23507450,20490000,15064300,14.49
2025/2/11,11,22774400,20493850,14845750,14.79
2025/2/11,12,22799550,20818150,14776950,14.73
2025/2/11,13,22980950,21413350,15075800,15.31
2025/2/11,14,22655200,22558850,15604950,16.73
2025/2/11,15,23548250,22324500,16064350,16.93
2025/2/11,16,24603100,22880400,16773950,16.51
2025/2/11,17,26401550,23200200,17504600,15.04
2025/2/11,18,28206350,23912600,18469950,15.09
2025/2/11,19,30414600,24527100,19035100,13.7
2025/2/11,20,32804500,24729000,19426200,12.01
2025/2/11,21,34731450,25455400,19321650,12.18
2025/2/11,22,35824250,25558650,19860850,12.01
2025/2/11,23,36646650,25271350,20254900,11.8
2025/2/11,24,37591650,25113450,20374250,11.3
2025/2/11,25,38347200,24842300,20379600,9.79
2025/2/11,26,38478100,24780600,20220550,10.47
2025/2/11,27,38395750,24708300,19921450,11.3
2025/2/11,28,37628100,24103250,19506700,11.33
2025/2/11,29,36821900,23165850,19109250,11.8
2025/2/11,30,35209250,22819250,18489950,11.81
2025/2/11,31,34131200,21104750,17327500,11.81
2025/2/11,32,31373050,20253950,16212450,11.96
2025/2/11,33,29142900,21157050,16735950,13.39
2025/2/11,34,26050450,21873200,16084500,15.43
2025/2/11,35,24079850,22474350,15927300,17.53
2025/2/11,36,22763000,23040100,16195500,19.52
2025/2/11,37,23536700,23452050,16537800,19.38
2025/2/11,38,24034850,23405750,16520500,18.95
2025/2/11,39,24114700,23383900,16472650,18.95
2025/2/11,40,24073100,23182950,16341950,18.71
2025/2/11,41,23774050,23184550,16180700,18.72
2025/2/11,42,23715450,22971200,16172650,18
2025/2/11,43,23943000,22596750,15788450,17.89
2025/2/11,44,24066300,22169800,15641750,17.52
2025/2/11,45,24515450,21964650,15255250,18.71
2025/2/11,46,24600950,21380200,15090350,16.51
2025/2/11,47,24338350,21067900,15105900,15.63
2025/2/11,48,23058050,20377900,15014150,14.93
2025/2/12,1,21180350,19688100,14966800,14.74
2025/2/12,2,21950250,19825600,15055750,14.61
2025/2/12,3,21928850,20658700,14955800,14.5
2025/2/12,4,21840750,20731350,14941050,14.45
2025/2/12,5,21847150,21107150,14997050,14.74
2025/2/12,6,21892900,21159200,15206450,14.63
2025/2/12,7,21821750,21184750,15367900,14.5
2025/2/12,8,21649400,21128050,15419700,14.49
2025/2/12,9,21337300,21320400,15348550,14.68
2025/2/12,10,21675050,21424150,15250900,14.79
2025/2/12,11,20965350,21377550,15135200,15.07
2025/2/12,12,20833850,20948000,15061500,15.51
2025/2/12,13,20292000,21626000,15411800,16.85
2025/2/12,14,20292800,23284500,16625450,18.83
2025/2/12,15,21056350,24544550,17305550,20.34
2025/2/12,16,21443050,25033500,17846150,20.05
2025/2/12,17,22364750,26187250,18788450,20.05
2025/2/12,18,22954750,26757650,19431300,19.85
2025/2/12,19,24395650,27791100,20025500,19.16
2025/2/12,20,25249550,27517050,20057100,20.01
2025/2/12,21,25856200,27191650,19956800,18.83
2025/2/12,22,26572300,27743950,19584950,16.49
2025/2/12,23,26895250,28150950,19453050,16.26
2025/2/12,24,27020900,27780600,19307750,15
2025/2/12,25,27770750,27917350,19365700,14.21
2025/2/12,26,28094700,27835400,19393850,13.8
2025/2/12,27,27469300,28363100,19023150,15
2025/2/12,28,26994800,28045050,18823200,15.47
2025/2/12,29,26984400,26943450,18900200,16.19
2025/2/12,30,25591500,25707500,18157450,15.51
2025/2/12,31,25240850,24673950,17587150,15.15
2025/2/12,32,24254100,24056750,17568300,17.55
2025/2/12,33,22961650,23405900,17005700,18
2025/2/12,34,22337400,23605800,17061750,18.02
2025/2/12,35,22106350,23448800,17092450,19
2025/2/12,36,22061250,23358050,17090250,19.04
2025/2/12,37,22488450,23777900,17320100,20.07
2025/2/12,38,22928400,23743100,17266100,20.04
2025/2/12,39,22953700,23524550,17192450,19.04
2025/2/12,40,23004950,23436550,17045550,19
2025/2/12,41,23228250,22610700,16246200,18.02
2025/2/12,42,23353800,21950550,15741200,16.8
2025/2/12,43,23853800,21573400,15350200,16.7
2025/2/12,44,25163250,21165750,15324000,15.76
2025/2/12,45,25902150,20517350,15332250,15.15
2025/2/12,46,26243950,19950850,15430650,14.74
2025/2/12,47,25192200,19537250,15155550,14.76
2025/2/12,48,24895600,18874900,15188650,14.5
2025/2/13,1,24482100,19624000,15330250,14.61
2025/2/13,2,25638050,19672500,15335650,14.22
2025/2/13,3,25628150,19495400,15267650,13.55
2025/2/13,4,25506650,19464400,15342000,13.28
2025/2/13,5,25272200,19400400,15356050,13.28
2025/2/13,6,25432300,19230850,15558700,13.28
2025/2/13,7,25159800,19463050,15433650,13.38
2025/2/13,8,25212250,19397450,15417400,13.41
2025/2/13,9,25242050,19440900,15523200,13.28
2025/2/13,10,25061750,19276100,15459050,13.28
2025/2/13,11,24657150,19680750,15271450,13.28
2025/2/13,12,24198800,20135150,15162300,13.72
2025/2/13,13,23360650,20407750,15105300,13.8
2025/2/13,14,22713300,20902450,15323600,15.15
2025/2/13,15,22734850,21996050,15820900,16.16
2025/2/13,16,24136200,22560600,16562150,15.22
2025/2/13,17,25700400,23447250,18065450,14.79
2025/2/13,18,26582100,24274050,19342200,14.34
2025/2/13,19,29628950,25681650,20512100,14.45
2025/2/13,20,32283550,25349450,21089750,13.09
2025/2/13,21,33762700,25294400,21623900,12
2025/2/13,22,35223500,26103650,22383400,12.21
2025/2/13,23,35891250,26589750,22736650,12.26
2025/2/13,24,36276300,26821900,23098800,11.8
2025/2/13,25,36927850,27422600,22949850,11.8
2025/2/13,26,36915100,27364000,22630200,11.8
2025/2/13,27,36595300,27759150,22406350,12.5
2025/2/13,28,35939300,26960800,22198950,13.09
2025/2/13,29,35137550,25432000,21790050,13.28
2025/2/13,30,33382850,24740700,21193400,13.28
2025/2/13,31,31487950,23902550,20257700,13.28
2025/2/13,32,29163650,22526350,18929800,12.13
2025/2/13,33,26920900,22373200,18016300,13
2025/2/13,34,24966550,23403950,17575950,16.1
2025/2/13,35,23482350,24277800,17771900,20.04
2025/2/13,36,23059650,24898100,18205150,20.34
2025/2/13,37,22996850,25145500,18308200,21.13
2025/2/13,38,23199500,25083600,18217300,21.13
2025/2/13,39,23176400,24987200,18205800,21.13
2025/2/13,40,23346050,24917900,18174450,20.82
2025/2/13,41,22963800,24886950,17646550,20.17
2025/2/13,42,23006600,24295950,17215900,20.01
2025/2/13,43,23160700,23441800,16612500,18.5
2025/2/13,44,23685300,22753850,16361100,16.56
2025/2/13,45,23285050,22235800,15865300,18
2025/2/13,46,23937900,21193750,15261100,15.86
2025/2/13,47,23465550,21012100,15306950,15.97
2025/2/13,48,23177200,20205700,15384950,15.29
2025/2/14,1,23606000,20197700,15573200,14.36
2025/2/14,2,24650950,20017200,15800350,14.38
2025/2/14,3,24605500,19571050,15542850,13.72
2025/2/14,4,24552050,19555700,15492600,13.38
2025/2/14,5,24446600,19870950,15429000,13.72
2025/2/14,6,24542300,19749300,15526700,13.09
2025/2/14,7,24393200,19910900,15454750,13.42
2025/2/14,8,24267700,19698050,15398700,12.72
2025/2/14,9,24146900,19740750,15444550,13.43
2025/2/14,10,24036950,19640900,15345350,13.09
2025/2/14,11,23878200,20118750,15290350,14
2025/2/14,12,23029550,20545050,15349100,14.47
2025/2/14,13,21951500,20796750,15370900,14.91
2025/2/14,14,21389500,22218150,15996150,17.44
2025/2/14,15,22068950,23089200,16719050,18.63
2025/2/14,16,23460850,22962150,17046700,15.78
2025/2/14,17,26194500,24026400,18584250,14.97
2025/2/14,18,28233500,24463900,19949250,13.4
2025/2/14,19,31877700,25813550,21392500,13.57
2025/2/14,20,34292150,26182550,22069350,12.72
2025/2/14,21,36094800,25971500,22623750,11.8
2025/2/14,22,37721950,25913800,22840000,11.5
2025/2/14,23,39126150,25793350,23376150,10.91
2025/2/14,24,39833500,25411950,23481950,8.8
2025/2/14,25,41095100,25519250,23482900,5.01
2025/2/14,26,41064750,25651100,23346200,5.01
2025/2/14,27,40407400,26166850,23133950,10.48
2025/2/14,28,39514250,25672550,22720750,10.5
2025/2/14,29,38467450,24436950,22082000,10.49
2025/2/14,30,36698150,23852850,21297150,11.8
2025/2/14,31,34840450,23780550,20289300,12.72
2025/2/14,32,31995450,23016300,18989900,12.72
2025/2/14,33,29029600,22532800,18171900,13.09
2025/2/14,34,26713500,22077250,17445600,14.76
2025/2/14,35,26092950,21411500,16341750,15.38
2025/2/14,36,25072050,21845950,16330400,15.61
2025/2/14,37,25437750,21789800,16174000,15.3
2025/2/14,38,25882150,21845200,16104100,15.26
2025/2/14,39,25935600,21841500,16141750,15.27
2025/2/14,40,26278400,21562600,16163800,14.93
2025/2/14,41,25911350,21318700,16021900,15.09
2025/2/14,42,25730150,20989400,15758850,14.91
2025/2/14,43,25912200,20609100,15476550,14.86
2025/2/14,44,26793700,20755950,15585300,14.76
2025/2/14,45,26203400,21099400,15112800,15.29
2025/2/14,46,26301800,20846750,14987200,14.92
2025/2/14,47,25354800,20518350,15057150,14.86
2025/2/14,48,24534100,19823800,15223300,14.6
2025/2/15,1,23125850,21094100,14935850,16.22
2025/2/15,2,24326700,21056050,14967050,16.06
2025/2/15,3,24590450,20913550,15082150,15.57
2025/2/15,4,24666250,20944550,15050450,15.46
2025/2/15,5,24572150,21028850,14999450,15.39
2025/2/15,6,24784750,21063800,15253400,15.32
2025/2/15,7,24992350,21159900,15315750,15.17
2025/2/15,8,24679050,21087500,15346200,14.98
2025/2/15,9,24453950,20559250,15136050,15.28
2025/2/15,10,24726700,20435650,15007200,15.28
2025/2/15,11,24910400,20632050,15159350,15.32
2025/2/15,12,25285800,20508350,15193250,15.32
2025/2/15,13,24468400,20130050,15372650,15.34
2025/2/15,14,24407500,21081750,15489850,15.96
2025/2/15,15,25377900,21591750,16247900,15.01
2025/2/15,16,26776650,20909250,16779300,11.89
2025/2/15,17,28418300,20788450,17758550,10.5
2025/2/15,18,32034550,21417600,18855150,9.66
2025/2/15,19,34878500,22873750,20237950,10
2025/2/15,20,36813100,23031250,20944600,8.83
2025/2/15,21,38780100,22641250,20909900,6.5
2025/2/15,22,40657450,22434650,21198600,5.01
2025/2/15,23,41755800,22953200,21322550,5.46
2025/2/15,24,42757700,23226350,21523750,6.5
2025/2/15,25,43306800,23289750,21457800,5.5
2025/2/15,26,43498600,23231550,21346300,6.32
2025/2/15,27,43182250,23373700,21231900,7.82
2025/2/15,28,42310950,22885700,20689050,8.05
2025/2/15,29,40889900,22428050,19851650,8.84
2025/2/15,30,39406500,21575150,18925900,8.92
2025/2/15,31,37101650,19940650,17700250,7.78
2025/2/15,32,34400500,19771550,17032900,9.13
2025/2/15,33,32000950,20601600,17513850,11.28
2025/2/15,34,29069750,20449650,16667250,15.26
2025/2/15,35,28016550,20251250,15660000,15.78
2025/2/15,36,27143300,20883150,15564750,16.3
2025/2/15,37,27603250,20956250,15375950,16.3
2025/2/15,38,27902150,20806400,15251900,16.33
2025/2/15,39,27916000,21036750,15352750,16.46
2025/2/15,40,27912750,20788800,15169800,16.42
2025/2/15,41,27746250,20904900,15177800,16.51
2025/2/15,42,27898150,20689200,15067150,16.5
2025/2/15,43,27348450,20794900,14967000,16.59
2025/2/15,44,27905250,20477150,15049950,16.15
2025/2/15,45,28618200,20019700,14947050,16.5
2025/2/15,46,28709750,19365100,15017250,15.81
2025/2/15,47,27599700,19299700,14537400,15.87
2025/2/15,48,26353650,18844200,14437350,15.43
2025/2/16,1,23201150,17950600,13991050,15.41
2025/2/16,2,24232350,18069250,14071500,15.07
2025/2/16,3,24659700,18059450,13892250,15.2
2025/2/16,4,24411150,18066450,13527550,15.07
2025/2/16,5,24771300,18074950,13518250,15.07
2025/2/16,6,24931900,18252900,13834400,15.06
2025/2/16,7,24921650,18386500,14059250,13.93
2025/2/16,8,24943900,18408550,14028150,13.65
2025/2/16,9,25057900,18055950,14041000,13.66
2025/2/16,10,25496100,18085850,14033650,13.65
2025/2/16,11,25962300,18271800,14272400,14.01
2025/2/16,12,26402250,18235900,14224800,15.06
2025/2/16,13,26121150,18120350,14183950,15.21
2025/2/16,14,26787300,18571850,14287600,15.49
2025/2/16,15,27417050,19043800,14703950,15.37
2025/2/16,16,27743500,19460000,15414650,15.42
2025/2/16,17,27215150,19329550,15599000,15.31
2025/2/16,18,28914200,19641200,16280600,12.31
2025/2/16,19,29712900,18815750,16408550,9.07
2025/2/16,20,32291450,19463500,17033350,8.83
2025/2/16,21,33116750,18994150,16851550,7.5
2025/2/16,22,34215400,18741300,17173700,5.01
2025/2/16,23,35637350,19726450,17775000,7.78
2025/2/16,24,36925500,19657100,18076200,5.01
2025/2/16,25,37650850,20252450,18299350,5.5
2025/2/16,26,38200400,20170800,18267900,5.46
2025/2/16,27,38499400,19705300,18107650,5
2025/2/16,28,38219600,19474000,17840750,5
2025/2/16,29,37710400,19094350,17624800,5.01
2025/2/16,30,36960450,18419050,16942300,5.01
2025/2/16,31,36081550,18083700,16207100,7.38
2025/2/16,32,33638550,17120700,15339900,8
2025/2/16,33,31440800,18461750,15877900,11.96
2025/2/16,34,29683450,18555150,15673850,14.79
2025/2/16,35,28463850,18829350,14985200,15.86
2025/2/16,36,27252450,19110750,14486450,16.13
2025/2/16,37,27740700,19457250,14427700,16.15
2025/2/16,38,28264050,19436950,14459850,16.16
2025/2/16,39,28595100,19650900,14567450,16.5
2025/2/16,40,28764550,19353100,14607700,15.96
2025/2/16,41,28698000,19322350,14474900,15.87
2025/2/16,42,28793750,19095200,14681450,15.64
2025/2/16,43,28601400,19079500,14469250,15.88
2025/2/16,44,29111000,18828750,14620400,15.5
2025/2/16,45,29989800,18272650,14615650,14.1
2025/2/16,46,30130050,17953800,14542200,13.17
2025/2/16,47,29108300,17483050,14122800,13.02
2025/2/16,48,27005000,16904000,14016400,13
2025/2/17,1,24638000,18036850,14723500,13.02
2025/2/17,2,25467150,18522400,14719450,12.82
2025/2/17,3,25568400,18437750,14494700,12.58
2025/2/17,4,25794850,18442300,14521850,12.24
2025/2/17,5,26355150,18553200,14403900,11.95
2025/2/17,6,26168800,18702450,14259250,11.95
2025/2/17,7,26207950,18908450,14311200,11.95
2025/2/17,8,25764500,19106850,14277950,13
2025/2/17,9,25852650,18627550,14445700,13.02
2025/2/17,10,25725500,18600350,14384000,13.5
2025/2/17,11,25906500,19280700,14812600,13.93
2025/2/17,12,25237250,19954550,14965000,15.2
2025/2/17,13,24791450,20653900,14887900,15.96
2025/2/17,14,24343300,21788900,15304200,17.61
2025/2/17,15,25060350,22714400,16308600,18.82
2025/2/17,16,26162050,23091350,16790400,17.64
2025/2/17,17,27191450,24293000,18117800,17.19
2025/2/17,18,29442450,25429950,19228650,17.22
2025/2/17,19,31187650,25840050,20167400,15.81
2025/2/17,20,32829900,26034150,20634950,14.9
2025/2/17,21,34083200,25834950,20440200,12.5
2025/2/17,22,35008650,25653650,20773850,11.99
2025/2/17,23,35506300,26333550,21265000,11.99
2025/2/17,24,35944550,26107650,21357850,11.99
2025/2/17,25,36727700,26108450,21639050,11.74
2025/2/17,26,36343150,26031050,21540650,11.74
2025/2/17,27,35759300,26362600,21163600,11.99
2025/2/17,28,34759450,26130500,20680650,11.99
2025/2/17,29,34182700,25660400,20419550,11.99
2025/2/17,30,32966250,24989750,19920200,13.5
2025/2/17,31,30841450,23888800,18868000,14
2025/2/17,32,30121900,24191450,18434750,15.55
2025/2/17,33,27233900,23380700,17693450,16.46
2025/2/17,34,25026150,23826850,17664450,18.82
2025/2/17,35,24772950,23485950,17340600,18.8
2025/2/17,36,23626550,24098600,17685050,19.91
2025/2/17,37,24159150,23966500,17347900,18.82
2025/2/17,38,24540500,24013900,17242000,18.82
2025/2/17,39,24835500,23844150,17073900,17.61
2025/2/17,40,25161150,23480850,16823600,17.61
2025/2/17,41,24906100,23223050,16463400,17.61
2025/2/17,42,24641700,22922500,16207900,17.61
2025/2/17,43,24584900,22878550,16126400,17.61
2025/2/17,44,24741500,22574850,16039900,17.92
2025/2/17,45,25343450,22159200,15743750,17.64
2025/2/17,46,26019600,21635050,15711900,16.3
2025/2/17,47,25768000,21371200,15790400,15.96
2025/2/17,48,25571200,20126950,15524500,15.5
2025/2/18,1,22093850,21231950,14918700,15.48
2025/2/18,2,23042650,21519900,14851250,15.23
2025/2/18,3,23510700,21631900,14988550,15.05
2025/2/18,4,23594250,21580800,14988150,15
2025/2/18,5,23736100,21666200,15061550,15.06
2025/2/18,6,23535850,22137500,15205000,15.2
2025/2/18,7,23330150,21946100,15219650,15
2025/2/18,8,23302700,22031100,15390050,15.07
2025/2/18,9,23017400,21436200,15315100,15.07
2025/2/18,10,22728550,21036050,15213750,15.13
2025/2/18,11,22748900,21587650,15299800,15.5
2025/2/18,12,22206600,21996450,15337000,16.51
2025/2/18,13,21105600,22278650,15573400,18.88
2025/2/18,14,21390500,23323050,16457450,19.42
2025/2/18,15,21419700,24452050,17139600,22.1
2025/2/18,16,22849150,24734200,17748450,20.24
2025/2/18,17,24667950,25676050,18888050,18.13
2025/2/18,18,25671100,25918900,19281450,18
2025/2/18,19,28098300,27271650,20734750,18.34
2025/2/18,20,30127900,27333200,21076700,16.15
2025/2/18,21,32472700,28384450,21500450,15.17
2025/2/18,22,33824150,28573200,21846100,13.5
2025/2/18,23,33778500,29083700,21904500,13.5
2025/2/18,24,34413700,28929450,21948600,12.98
2025/2/18,25,35901350,28445450,22560200,12
2025/2/18,26,35981750,28452350,22588550,11.95
2025/2/18,27,35492800,29084900,22311750,13.07
2025/2/18,28,34485050,28227150,21852250,13.78
2025/2/18,29,33513650,27212900,21122250,14.72
2025/2/18,30,31835650,26154150,20069500,15.16
2025/2/18,31,30974300,24434450,19328900,15.17
2025/2/18,32,28614300,23911250,18610500,16.38
2025/2/18,33,26177650,23575000,18084100,16.74
2025/2/18,34,23977050,24419300,18202400,18.13
2025/2/18,35,22819050,24275450,18046500,18.73
2025/2/18,36,22057650,24779350,18065500,21.31
2025/2/18,37,21947900,25074400,18145750,21.31
2025/2/18,38,22288200,25098600,18209600,21.09
2025/2/18,39,22428350,24858000,18171550,20.34
2025/2/18,40,22599950,24468150,17985650,19.42
2025/2/18,41,22257300,23957700,17457200,18.53
2025/2/18,42,22064500,23641150,17156600,18.34
2025/2/18,43,22105950,23622600,16906300,18.86
2025/2/18,44,22528050,23244000,16657750,18.23
2025/2/18,45,22851300,22840200,16274650,18.33
2025/2/18,46,22611300,22371700,15963750,17.61
2025/2/18,47,22444800,22431050,15904950,17.9
2025/2/18,48,22200300,21259650,15312900,16.38
2025/2/19,1,19900250,21019650,15206450,16.13
2025/2/19,2,20743350,21332400,15356800,15.87
2025/2/19,3,20910800,21134900,15413850,15.7
2025/2/19,4,20903350,21417950,15440150,15.87
2025/2/19,5,20792400,21705150,15358400,16.04
2025/2/19,6,20957600,21820700,15425500,16.16
2025/2/19,7,20857150,21963650,15588200,16.15
2025/2/19,8,20896650,21820200,15576150,16.06
2025/2/19,9,20903000,21335450,15480000,15.96
2025/2/19,10,20855100,21448850,15377300,16.17
2025/2/19,11,20753700,21343100,15424950,16.16
2025/2/19,12,20665200,21501750,15421450,16.22
2025/2/19,13,19335350,22096000,15731450,18.59
2025/2/19,14,19614700,23937050,16448600,22.72
2025/2/19,15,20907250,25024700,17346650,22.72
2025/2/19,16,21188950,24998850,17740900,21.28
2025/2/19,17,23286750,25240250,18773750,18.33
2025/2/19,18,24611450,26184650,19833600,18.22
2025/2/19,19,27549150,27115500,21135500,18.33
2025/2/19,20,29728350,26734500,21284200,16.33
2025/2/19,21,31150750,27264850,21485800,15.57
2025/2/19,22,31916500,28553150,21747450,15
2025/2/19,23,32443000,29258850,22085400,13.87
2025/2/19,24,32704400,29071900,22267750,13.87
